,user_id,created_at,ip,QID11_TEXT_translated
2417,685151730,2024-03-26 05:20:04.792865,0.0.0.0,
2418,466051736,2024-04-03 20:45:57.510655,185.42.130.194,"Responsible, obliging, intolerant of injustice and lies.
Favorite activities: IT, sports, tourism, healthy eating, shopping, science and development."
2419,466530317,2024-03-08 16:57:13.530738,185.120.133.50,Thank you!
2420,469218426,2024-03-28 14:13:22.013095,91.223.227.21,"Active, appropriate"
2421,152795395,2024-03-30 07:01:59.470017,5.255.175.193,i love pizza in board games. I wish the death of the whole Russian people
2422,468151951,2024-03-10 16:39:05.328807,109.207.112.4,I consider myself a good specialist
2423,468664403,2024-03-26 13:25:15.602279,79.142.197.250,"I am a very responsible person who always performs my work clearly at 100 percent. A very friendly, open, sociable, self-confident person who is always ready to help."
2424,386896634,2024-03-30 14:56:07.731226,62.16.9.12,I am responsible. Like reading
2425,637238107,2024-04-14 06:44:03.654957,178.158.206.178,I like to travel and walk and I like my profession
2426,685304412,2024-03-25 21:09:25.762747,94.131.196.16,"I am a responsible, emotional, charismatic person. I like to learn something new for myself. Caring mother and wife. I love animals. I really want to be able to travel, this is my dream."
2427,689286939,2024-03-07 14:21:07.556822,0.0.0.0,
2428,689587519,2024-03-26 10:26:12.177558,178.158.192.248,I do my job very well! Responsible for any business!
2429,690054819,2024-02-12 17:28:37.487112,0.0.0.0,
2430,690697947,2024-03-20 11:00:40.971558,185.70.17.115,"I treat work as a necessary thing that provides my opportunities to fulfill my dreams and plans, so I believe that it should not take up a large amount of my life or should be related to things that interest me. I have a secondary art education, an unfinished higher art degree and a diploma of junior medical specialist in the field of ""dental technology"". Now I am developing my opportunities for further passive income so that in the future I will be able to travel and do creativity without worrying about wealth"
2431,691028090,2024-03-18 14:57:08.795712,176.36.203.72,Eg
2432,691458538,2024-03-27 08:49:44.690734,46.211.228.203,"I like to travel, choose promotional products in stores, help people, feed animals, sometimes do sports."
2433,691459332,2024-03-07 15:19:21.373731,37.25.120.139,"I graduated from an agricultural university, I want to connect the type of activity with the profession of an engineer-technologist of livestock products (milk, meat, etc.)."
2434,693158392,2024-03-07 15:19:40.809885,31.129.232.137,I like working on the Internet
2435,693179508,2024-02-28 19:19:24.930183,0.0.0.0,
2436,693597357,2024-02-28 08:06:47.277946,176.36.10.157,"I am responsible, intelligent."
2437,693853643,2024-03-07 15:19:48.716076,159.224.216.21,"I am very attentive to the performance of any tasks, and I take a responsible attitude to work and, in general, to anything."
2438,694056676,2024-01-11 20:31:03.255496,0.0.0.0,
2439,695031163,2024-03-07 15:19:45.065695,31.128.72.196,"I like communication with people, fun, sense of humor, experience"
2440,695341978,2024-03-25 20:41:18.849108,0.0.0.0,
2441,209487328,2024-03-13 20:26:39.261687,37.229.146.109,"the cutest, white and fluffy"
2442,386838115,2024-04-05 18:35:07.010196,194.104.23.165,Closed personality. I like intellectual games. I don't trust people
2443,695870132,2024-04-06 04:45:40.845311,128.124.41.40,"I am a sociable person. I have a high level of empathy. I follow events in the world, processes that affect and change our lives. At work, the ratio of income, interestingness of tasks, adequate management, and working conditions is important for me. I like to work in areas related to communications, texts, but I am also not afraid of other work, for example, simple physical work. I have such experience. I also work in the garden."
2444,426755684,2024-03-17 09:15:54.580282,178.136.164.202,I love nature and animals
2445,469375651,2024-01-24 22:38:55.220552,62.205.137.28,"I am responsible, punctual, attentive to details, I like to see things through, I like work related to a creative approach"
2446,469474869,2024-04-05 16:48:13.088561,109.162.72.109,"Journalist by education, musician by life"
2447,407627202,2024-04-05 07:38:02.047142,176.122.106.4,"Attentive, diligent, studying the field of food photography and graphing. Design. I also work full time. I strive to achieve more and never stop."
2448,470499391,2024-04-01 10:04:30.626618,188.163.108.220,"I am active, responsible, emotional, open to communication, kind, purposeful.
I love to cook, draw and create something beautiful.
I love animals and nature."
2450,577076292,2024-04-14 07:02:07.720918,91.219.83.94,Purposeful and responsible.
2451,695733179,2024-04-05 13:53:24.990688,176.37.87.82,"I hate the medical system of Ukraine, I hope it will be saved. Personality - 80% sarcasm, 20% - hatred of idiots"
2452,696533296,2024-03-07 14:11:24.500042,88.155.177.93,I like to try new things)
2453,696953217,2024-03-05 21:51:10.448391,176.124.133.110,"I like to read, watch documentaries and series. I want to see most countries of the world"
2454,698827587,2024-04-04 19:46:13.766013,185.244.142.255,Meaningless input
2455,699124289,2024-04-07 14:12:55.912713,178.133.145.229,I like to communicate with people and travel. I read books and visit the theater. I like mountain skiing.
2456,699164916,2024-03-31 14:04:02.402214,188.163.100.209,"An introvert, I don't really communicate with people"
2457,699173847,2024-03-07 15:18:53.837219,2a02:2378:123a:649:cd5a:fe34:17de:a439,"I love my job very much, since I dreamed of working in medicine since childhood, besides, I really like to travel, and I want to show the world to my child"
2458,699766808,2024-03-07 14:22:49.719955,94.45.88.252,"I love listening to music, watching movies. Hobbies are needlework, I generally like handmade. Nature outings."
2459,703010840,2024-03-14 03:17:12.384574,5.248.66.11,"Not sure of herself, confused, with personal problems at the moment. I like work, but I want to rest."
2460,703946481,2024-04-14 14:30:45.062818,88.155.132.147,"Charismatic, intelligent, cheerful"
2461,703961866,2024-01-15 17:56:58.437305,0.0.0.0,
2462,704105013,2023-12-26 15:13:33.439583,0.0.0.0,
2464,704402126,2024-01-12 11:43:05.661334,88.155.191.101,Nothing unusual
2465,471270015,2024-04-01 08:12:26.963840,159.224.238.125,"I found my vocation at the age of 45, friendly, always for a constructive dialogue, I try to adhere to an ""ecological"" approach in life, thoughts, behavior, work)"
2466,233572884,2024-03-31 11:03:53.681257,91.233.183.236,Meaningless input
2467,471477496,2024-03-09 15:09:24.515498,95.158.42.54,"Responsible, I like to travel"
2468,296260210,2024-03-31 07:08:00.852975,176.37.11.15,"I suffer from anxiety-depressive disorder, so it is very difficult for me to do things, learn and exist, but I try my best, there are no
I dream of finding a job and getting money"
2469,473274824,2024-03-13 15:02:49.667434,185.151.106.98,"My personal qualities: punctual, responsible, perfectionist, pragmatic."
2470,525287939,2024-04-14 07:07:42.173059,188.163.96.179,"Cheerful, charismatic, I love my job"
2471,705202067,2024-03-14 21:00:26.459839,194.0.157.251,"I can describe my personality like this. I consider myself responsible, hardy, I don't leave what I started, but I see it through to the end. Favorite activities are playing sports, reading books and walking in the yard with friends. I really want to try myself in this field of earning. I love cats and dogs even more. I strive to achieve the ideal in everything."
2472,708113486,2024-03-25 16:19:29.806473,46.211.149.187,"Tired, sleepy, depressed"
2473,708534958,2024-01-17 09:45:46.398218,0.0.0.0,
2474,708732554,2024-03-05 15:07:37.349278,0.0.0.0,
2475,709122739,2024-03-07 14:17:46.502645,91.235.225.36,"Responsible attitude to work, individual approach to each student. A rather shy person, but in stressful situations I act without panic and excitement. I love active recreation, but I don't have a lot of time for it"
2476,709536723,2024-03-07 15:53:00.668935,0.0.0.0,
2477,711096277,2024-02-29 06:39:37.273719,0.0.0.0,
2478,713445543,2024-02-29 16:57:10.076258,0.0.0.0,
2481,716022889,2024-03-18 18:13:14.575236,91.225.224.105,Hardworking
2482,716376658,2024-03-07 14:13:28.181304,0.0.0.0,
2484,474155929,2024-03-09 09:43:04.058562,91.193.130.24,"I like to read, be creative, sing, draw"
2486,475092188,2024-01-11 19:20:50.522276,0.0.0.0,"I love music, life"
2487,475855027,2024-03-31 07:33:30.818201,77.120.142.21,"I have three cats, I love them very much, I am interested in the universes of Marvel, DC, and Star Wars"
2489,475226588,2024-04-01 19:05:34.794478,176.100.31.55,WITH
2490,408777309,2024-02-26 19:45:44.241566,0.0.0.0,
2491,409735891,2023-12-29 22:39:02.236391,0.0.0.0,
2492,457207249,2024-04-01 07:24:03.547314,37.73.223.184,Meaningless input
2493,717380750,2024-03-13 17:01:46.687001,94.27.54.182,I like to work and try new things
2494,718725984,2024-03-02 14:32:45.152286,88.155.183.27,"I like my work, I like drawing, music, swimming, skiing"
2495,718753832,2024-03-26 21:25:24.203708,0.0.0.0,
2496,718980738,2024-04-02 16:14:25.481741,37.229.143.240,"I like sales, marketing. I like to work with people and make cool projects."
2498,719346553,2024-03-07 14:12:03.259252,0.0.0.0,
2499,720031602,2024-03-05 12:12:09.618237,0.0.0.0,
2500,720107028,2024-03-22 07:13:51.395098,0.0.0.0,
2501,720456028,2024-03-07 05:45:40.375742,46.119.181.141,I like to learn and master something new. I am interested in growing flowers. My goal is to learn English perfectly.
2502,720629324,2024-04-11 06:28:46.355702,45.12.26.183,I love my job)
2503,721040633,2024-03-06 10:02:16.349716,0.0.0.0,
2504,721118287,2024-03-07 15:45:10.136093,178.158.206.204,I take everything very seriously
2505,722030320,2024-04-04 18:19:43.770104,2a02:2378:1058:ec6e:2db7:a37f:98c7:3bf8,"I am a very sincere and open person to the world, I am an extrovert by nature. I like to study in Lviv because I myself have been a child. I am good at work, I like working with people and the field of beauty. I can do nails"
2507,1818530377,2024-04-11 19:08:39.936684,194.28.181.111,"It's ten in the evening, I'm tired"
2508,354352565,2024-03-17 08:17:49.701960,37.25.121.135,"I am energetic, I love nature, I am studying to be a rehabilitator."
2509,371624721,2024-03-11 11:33:13.128043,178.215.166.53,"I am interested in what I do.
And interest, in principle, is the main driving force of my life"
2510,476233165,2024-03-28 14:34:44.983904,195.140.224.139,I love traveling. I have a car. I have a dog
2511,476246288,2024-03-05 08:18:09.223520,213.200.44.174,I don't understand why you need such details
2512,177640293,2024-04-01 09:51:34.558267,213.110.130.147,"I constantly strive for development. It's interesting - to learn something new, to be in the trend of the latest developments in science and technology"
2513,476425625,2024-04-05 17:46:31.492568,176.37.129.60,"I work in an international communications company. I like the work. Hobbies: fishing, tourism, computer games"
2514,726607062,2024-03-08 16:03:40.879713,0.0.0.0,
2516,727342415,2024-03-31 19:16:44.584066,62.16.16.119,"I am very responsible in my work and any work I do. I love mountains, namely the Carpathians, I really dream of buying a house there, I really like to travel."
2517,729180859,2024-03-31 12:05:31.534232,93.127.67.169,"I like football, do freelance work, work in IT"
2518,729559839,2024-04-14 04:59:14.160254,176.98.8.65,A librarian with the education of a director
2519,730462721,2024-02-22 09:06:03.113902,0.0.0.0,
2520,730690179,2024-04-11 06:46:03.349457,176.37.32.10,"Responsible, I worry about small patients, it does not allow me to relax during non-working hours. Punctual. I really like everything related to creativity, I like to do something with my hands (embroider, knit, draw, paint clothes...). The most important thing for me is family, children, their development."
2521,730901239,2024-04-08 18:16:30.186689,178.159.209.145,I have two cats and I love them
2522,731993214,2024-04-07 07:25:13.136957,0.0.0.0,
2523,733642852,2024-03-07 16:01:50.556045,37.52.150.167,"I treat my work very carefully, I strictly fulfill all the conditions. I am very fond of creativity, I do a lot of things."
